Id.human	Id.hamster	symbol.human	symbol.hamster
153733	101828704	CCDC112	Ccdc112
153745	101838219	GARIN3	Fam71b
153768	101843468	PRELID2	Prelid2
153769	101842863	SH3RF2	Sh3rf2
153770	101842600	PLAC8L1	Plac8l1
153830	101842611	RNF145	Rnf145
153918	101829942	ZC2HC1B	Zc2hc1b
154007	101826331	SNRNP48	Snrnp48
154043	101829492	CNKSR3	Cnksr3
154075	101823345	SAMD3	Samd3
154091	101825972	SLC2A12	Slc2a12
154141	101840516	MBOAT1	Mboat1
154150	101843826	HDGFL1	Hdgfl1
154197	101838905	PNLDC1	Pnldc1
154214	101842749	RNF217	Rnf217
154215	101840507	NKAIN2	Nkain2
154288	101840548	KHDC3L	Khdc3l
154313	101836918	CFAP206	Cfap206
154467	101824142	CCDC167	Ccdc167
154661	101833799	RUNDC3B	Rundc3b
154664	101823680	ABCA13	Abca13
154743	101832818	BMT2	Bmt2
154790	101825371	CLEC2L	Clec2l
154791	101823533	FMC1	Fmc1
154796	101824730	AMOT	Amot
154807	101836225	VKORC1L1	Vkorc1l1
154810	101823686	AMOTL1	Amotl1
154865	106021783	IQUB	Iqub
154881	101837272	KCTD7	Kctd7
155006	101823052	TMEM213	Tmem213
155038	121136442	GIMAP8	Gimap8
155051	101832769	CRYGN	Crygn
155061	101832600	ZNF746	Znf746
155066	101831639	ATP6V0E2	Atp6v0e2
155184	101830458	SLC2A7	Slc2a7
155185	101842276	AMZ1	Amz1
155368	101822601	METTL27	Mettl27
155382	101840749	VPS37D	Vps37d
155435	101836152	RBM33	Rbm33
155465	101829000	AGR3	Agr3
157285	101834694	PRAG1	Prag1
157310	101833669	PEBP4	Pebp4
157313	101831318	CDCA2	Cdca2
157378	101827270	TMEM65	Tmem65
157506	101835129	RDH10	Rdh10
157567	101843761	ANKRD46	Ankrd46
157570	101837440	ESCO2	Esco2
157574	101838496	FBXO16	Fbxo16
157638	101826115	LRATD2	Lratd2
157657	101822904	CFAP418	CUNH8orf37
157680	101834457	VPS13B	Vps13b
157695	101844491	TDRP	LOC101844491
157697	101844225	ERICH1	Erich1
157753	101837150	TMEM74	Tmem74
157769	101832225	FAM91A1	Fam91a1
157773	101835824	C8orf48	CUNH8orf48
157777	101833129	MCMDC2	Mcmdc2
157807	101832336	CLVS1	Clvs1
157848	101837492	NKX6-3	Nkx6-3
157855	101839891	KCNU1	Kcnu1
157869	101834604	SBSPON	Sbspon
157922	101841751	CAMSAP1	Camsap1
158038	101835271	LINGO2	Lingo2
158046	101832161	NXNL2	Nxnl2
158056	101844425	MAMDC4	Mamdc4
158067	101838279	AK8	Ak8
158135	101843626	TTLL11	Ttll11
158158	101844566	RASEF	Rasef
158219	101824293	TTC39B	Ttc39b
158234	101832560	TRMT10B	Trmt10b
158248	101835480	TTC16	Ttc16
158297	101835853	SAXO1	Saxo1
158326	101824563	FREM1	Frem1
158358	101829379	KIAA2026	Kiaa2026
158376	106021836	SPAAR	Spaar
158399	101825178	ZNF483	Znf483
158401	101825704	SHOC1	Shoc1
158405	101822621	KIAA1958	Kiaa1958
158427	101830984	TSTD2	Tstd2
158471	101835282	PRUNE2	Prune2
158521	110339263	FMR1NB	Fmr1nb
158747	101844735	MOSPD2	Mospd2
158763	101832467	ARHGAP36	Arhgap36
158787	101837028	RIBC1	Ribc1
158798	101823761	AKAP14	Akap14
158830	101823753	CXorf65	CUNHXorf65
158833	101842639	AWAT1	Awat1
158835	101841831	AWAT2	Awat2
158866	101834518	ZDHHC15	Zdhhc15
158880	101843734	USP51	Usp51
159013	101830722	CXorf38	CUNHXorf38
159090	101842302	PABIR2	Pabir2
159195	101839944	USP54	Usp54
159296	101839947	NKX2-3	Nkx2-3
159371	101833457	SLC35G1	Slc35g1
159686	101842561	CFAP58	Cfap58
159963	101835641	SLC5A12	Slc5a12
159989	101826836	DEUP1	Deup1
160065	101823435	PATE1	Pate1
160140	101838127	C11orf65	CUNH11orf65
160298	101827731	C11orf42	CUNH11orf42
160335	101841867	TMTC2	Tmtc2
160364	101829228	CLEC12A	Clec12a
160418	101838736	TMTC3	Tmtc3
160419	101839002	C12orf50	CUNH12orf50
160428	101827187	ALDH1L2	Aldh1l2
160492	101834634	LMNTD1	Lmntd1
160518	101838855	DENND5B	Dennd5b
160622	101831826	TAMALIN	Tamalin
160728	101827479	SLC5A8	Slc5a8
160760	101842544	PPTC7	Pptc7
160762	101843346	CCDC63	Ccdc63
160777	101828570	CCDC60	Ccdc60
160851	101826614	DGKH	Dgkh
160857	101828102	CCDC122	Ccdc122
160897	101836308	GPR180	Gpr180
161003	101826544	STOML3	Stoml3
161142	101825221	GARIN2	Fam71d
161145	101826525	TMEM229B	Tmem229b
161176	101838469	SYNE3	Syne3
161198	101843700	CLEC14A	Clec14a
161247	101835550	FITM1	Fitm1
161253	101829220	REM2	Rem2
161291	101833506	TMEM30B	Tmem30b
161357	101842426	MDGA2	Mdga2
161394	101842194	SAMD15	Samd15
161424	101840226	NOP9	Nop9
161436	101830768	EML5	Eml5
161497	101839545	STRC	Strc
161502	101839751	CFAP161	Cfap161
161514	101831393	TBC1D21	Tbc1d21
161582	101829801	DNAAF4	Dnaaf4
161725	101828405	OTUD7A	Otud7a
161742	101827544	SPRED1	Spred1
161753	101842683	ODF3L1	Odf3l1
161823	101837050	ADAL	Adal
161829	101836161	EXD1	Exd1
161835	101826748	FSIP1	Fsip1
161882	101843316	ZFPM1	Zfpm1
161931	101835421	ADAD2	Adad2
162073	101826459	ITPRIPL2	Itpripl2
162239	101837960	ZFP1	Zfp1
162282	101837336	ANKFN1	Ankfn1
162333	101825733	MARCHF10	Marchf10
162387	101844361	MFSD6L	Mfsd6l
162394	101834563	SLFN5	Slfn5
162417	101837415	NAGS	Nags
162427	101840346	RETREG3	Retreg3
162461	101838943	TMEM92	Tmem92
162466	101826535	PHOSPHO1	Phospho1
162494	101825235	RHBDL3	Rhbdl3
162514	101825900	TRPV3	Trpv3
162515	101824405	SLC16A11	Slc16a11
162517	101830044	FBXO39	Fbxo39
162540	101829245	SPPL2C	Sppl2c
162681	101822581	C18orf54	CUNH18orf54
162979	101838103	ZNF296	Znf296
162989	101844622	DEDD2	Dedd2
163033	101826741	ZNF579	Znf579
163126	101822361	EID2	Eid2
163154	101823493	PRR22	Prr22
163175	101832566	LGI4	Lgi4
163183	101841570	SYNE4	Syne4
163259	101832466	DENND2C	Dennd2c
163404	101835339	PLPPR5	Plppr5
163479	101836819	FNDC7	Fndc7
163486	101829799	DENND1B	Dennd1b
163589	101834630	TDRD5	Tdrd5
163590	121132721	TOR1AIP2	Tor1aip2
163688	121135759	CALML6	Calml6
163702	101833778	IFNLR1	Ifnlr1
163732	101840489	CITED4	Cited4
163747	101840366	LEXM	Lexm
163778	101829819	SPRR4	Sprr4
163782	101842522	KANK4	Kank4
163786	101833687	SASS6	Sass6
163859	101833173	SDE2	Sde2
163882	106023005	CNST	Cnst
163933	101830544	FAM43B	Fam43b
164045	101823833	HFM1	Hfm1
164091	101834300	PAQR7	Paqr7
164118	101844479	TTC24	Ttc24
164127	101829724	CCDC185	Ccdc185
164153	101824705	UBL4B	Ubl4b
164237	101832504	WFDC13	Wfdc13
164284	106021501	APCDD1L	Apcdd1l
164312	101833142	LRRN4	Lrrn4
164395	101844611	TTLL9	Ttll9
164592	110342292	CCDC116	Ccdc116
164633	101836599	CABP7	Cabp7
164656	101831200	TMPRSS6	Tmprss6
164684	101840160	WBP2NL	Wbp2nl
164714	101826073	TTLL8	Ttll8
164781	101834499	DAW1	Daw1
164832	101844740	LONRF2	Lonrf2
165055	101843395	CCDC138	Ccdc138
165082	101836896	ADGRF3	Adgrf3
165100	101832568	TEX44	Tex44
165186	101828458	TOGARAM2	Togaram2
165215	101826150	FAM171B	Fam171b
165257	101833924	C1QL2	C1ql2
165324	101841109	UBXN2A	Ubxn2a
165530	101832019	CLEC4F	Clec4f
165545	101834206	DQX1	Dqx1
165679	101842121	SPTSSB	Sptssb
165721	101833327	DNAJB8	Dnajb8
165829	101843478	GPR156	Gpr156
165918	101822473	RNF168	Rnf168
166012	101839379	CHST13	Chst13
166336	101839912	PRICKLE2	Prickle2
166348	101836442	KBTBD12	Kbtbd12
166378	101833837	SPATA5	Spata5
166379	101834887	BBS12	Bbs12
166614	101840199	DCLK2	Dclk2
166647	101823181	ADGRA3	Adgra3
166785	101830084	MMAA	Mmaa
166793	101834796	ZBTB49	Zbtb49
166815	101829354	TIGD2	Tigd2
166824	101836433	RASSF6	Rassf6
166863	101832033	RBM46	Rbm46
166929	101822420	SGMS2	Sgms2
166968	101844168	MIER3	Mier3
166979	101841944	CDC20B	Cdc20b
167153	101827207	TENT2	Tent2
167227	101836696	DCP2	Dcp2
167359	101840206	NIM1K	Nim1k
167410	101826399	LIX1	Lix1
167465	101839252	ZNF366	Znf366
167555	101828149	FAM151B	Fam151b
167681	101834984	PRSS35	Prss35
167691	101838663	LCA5	Lca5
167826	101834600	OLIG3	Olig3
167838	101828867	TXLNB	Txlnb
168002	101837547	DACT2	Dact2
168090	101843434	C6orf118	CUNH6orf118
168391	121136523	GALNTL5	Galntl5
168433	121133047	RNF133	Rnf133
168455	101843497	CCDC71L	Ccdc71l
168507	101823145	PKD1L1	Pkd1l1
168544	101832166	ZNF467	Znf467
168620	101837084	BHLHA15	Bhlha15
168667	101838870	BMPER	Bmper
168850	101835003	ZNF800	Znf800
168975	101844002	CNBD1	Cnbd1
169026	101834898	SLC30A8	Slc30a8
169044	101838519	COL22A1	Col22a1
169166	101833155	SNX31	Snx31
169200	101825980	TMEM64	Tmem64
169355	101838023	IDO2	Ido2
169436	101837208	STKLD1	Stkld1
169522	101834769	KCNV2	Kcnv2
169611	101840133	OLFML2A	Olfml2a
169693	101829474	TMEM252	Tmem252
169714	101841303	QSOX2	Qsox2
169792	101833714	GLIS3	Glis3
169841	101834782	ZNF169	Znf169
169966	101835665	TENT5D	Tent5d
170082	101841083	TCEANC	Tceanc
170261	101834501	ZCCHC12	Zcchc12
170302	101828928	ARX	Arx
170370	101843072	FAM170B	Fam170b
170371	101843334	TMEM273	Tmem273
170384	101834846	FUT11	Fut11
170392	101824160	OIT3	Oit3
170394	101827542	PWWP2B	Pwwp2b
170463	101830832	SSBP4	Ssbp4
170487	101824748	ACTL10	Actl10
170506	101840573	DHX36	Dhx36
170589	101844503	GPHA2	Gpha2
170591	101844874	S100Z	S100z
170622	101832343	COMMD6	Commd6
170680	101835298	PSORS1C2	Psors1c2
170689	101835200	ADAMTS15	Adamts15
170690	101834421	ADAMTS16	Adamts16
170691	101824378	ADAMTS17	Adamts17
170692	101838759	ADAMTS18	Adamts18
170712	101834758	COX7B2	LOC101834758
170825	101823217	GSX2	Gsx2
170850	101826543	KCNG3	Kcng3
170954	101827474	PPP1R18	Ppp1r18
170961	101834581	ANKRD24	Ankrd24
171017	101836584	ZNF384	Znf384
171019	101841334	ADAMTS19	Adamts19
171023	101837754	ASXL1	Asxl1
171024	101824362	SYNPO2	Synpo2
171169	101839340	SPACA4	Spaca4
171177	101837290	RHOV	Rhov
171389	101827710	NLRP6	Nlrp6
171425	101822779	CLYBL	Clybl
171546	101833086	SPTSSA	Sptssa
171558	101826182	PTCRA	Ptcra
171568	101840784	POLR3H	Polr3h
171586	101841041	ABHD3	Abhd3
192111	101841936	PGAM5	Pgam5
192134	101843598	B3GNT6	B3gnt6
192286	101822826	HIGD2A	Higd2a
192666	101828999	KRT24	Krt24
192668	106022118	CYS1	Cys1
192669	101843102	AGO3	Ago3
192670	101843364	AGO4	Ago4
192683	101823367	SCAMP5	Scamp5
195827	101824978	PRXL2C	Prxl2c
195828	101824455	ZNF367	Znf367
196051	101837740	PLPP4	Plpp4
196074	101837914	METTL15	Mettl15
196264	101837052	MPZL3	Mpzl3
196294	101839103	IMMP1L	Immp1l
196335	101829409	OR56B4	LOC101829409
196383	101824723	RILPL2	Rilpl2
196385	101834836	DNAH10	Dnah10
196394	101841347	AMN1	Amn1
196403	101837082	DTX3	Dtx3
196410	101842329	METTL7B	Mettl7b
196441	101839763	ZFC3H1	Zfc3h1
196446	101830896	MYRFL	Myrfl
196463	101840475	PLBD2	Plbd2
196477	101837404	CCER1	Ccer1
196483	101827442	EEF2KMT	Eef2kmt
196500	101839969	PIANP	LOC101839969
196513	101835216	DCP1B	Dcp1b
196527	101825553	ANO6	Ano6
196528	101830839	ARID2	Arid2
196541	101831827	METTL21C	Mettl21c
196740	101842807	VSTM4	Vstm4
196743	101823694	PAOX	Paox
196883	101841504	ADCY4	Adcy4
196951	101842413	FAM227B	Fam227b
196996	101836697	GRAMD2A	Gramd2a
197021	101844926	LCTL	Lctl
197131	101836012	UBR1	Ubr1
197135	101842776	PATL2	Patl2
197257	101825316	LDHD	Ldhd
197258	101836110	FCSK	Fcsk
197259	101837152	MLKL	Mlkl
197322	101825930	ACSF3	Acsf3
197335	101830810	WDR90	Wdr90
197342	101835533	EME2	Eme2
197358	101841569	NLRC3	Nlrc3
197370	101844702	NSMCE1	Nsmce1
197407	101830824	ZNF48	Znf48
198437	101830439	LKAAEAR1	Lkaaear1
199221	101825664	DZIP1L	Dzip1l
199223	101836923	TTC21A	Ttc21a
199675	101824579	MCEMP1	Mcemp1
199699	101833911	DAND5	Dand5
199720	101830208	GGN	Ggn
199731	101843661	CADM4	Cadm4
199746	101837278	U2AF1L4	U2af1l4
199786	101841144	NIBAN3	Niban3
199870	101828212	FAM76A	Fam76a
199920	101841981	FYB2	Fyb2
199953	101828301	TMEM201	Tmem201
199964	101840646	TMEM61	Tmem61
199990	101837890	FAAP20	Faap20
200008	101839561	CDCP2	Cdcp2
200010	101825572	SLC5A9	Slc5a9
200014	101833065	CC2D1B	Cc2d1b
200035	101833731	NUDT17	Nudt17
200081	101823487	TXLNA	Txlna
200132	101824529	DYNLT5	Dynlt5
200150	101841012	PLD5	Pld5
200159	101838954	C1orf100	CUNH1orf100
200162	101839043	SPAG17	Spag17
200172	101841029	SLFNL1	Slfnl1
200185	101836736	KRTCAP2	Krtcap2
200186	101836788	CRTC2	Crtc2
200205	101827650	IBA57	Iba57
200312	101836968	RNF215	Rnf215
200373	101823541	CFAP221	Cfap221
200403	101824798	VWA3B	Vwa3b
200407	101842882	CREG2	Creg2
200424	101835496	TET3	Tet3
200504	101828178	GKN2	Gkn2
200523	101840739	TEX37	Tex37
200539	101835597	ANKRD23	Ankrd23
200576	101835492	PIKFYVE	Pikfyve
200634	101825576	KRTCAP3	Krtcap3
200726	106021172	FAM237A	Fam237a
200728	101831397	TMEM17	Tmem17
200734	101836702	SPRED2	Spred2
200844	101831945	CFAP20DC	Cfap20dc
200845	101831143	KCTD6	Kctd6
200879	101831749	LIPH	Liph
200894	101825232	ARL13B	Arl13b
200916	101826514	RPL22L1	Rpl22l1
200931	101833750	SLC51A	Slc51a
200933	101834804	FBXO45	Fbxo45
200942	101842159	KLHDC8B	Klhdc8b
200958	101843479	MUC20	Muc20
200959	101823301	GABRR3	Gabrr3
201134	101836700	CEP112	Cep112
201140	101823358	DHRS7C	Dhrs7c
201161	101830941	CENPV	Cenpv
201163	101829319	FLCN	Flcn
201164	101823623	PLD6	Pld6
201176	101840360	ARHGAP27	Arhgap27
201181	101832080	ZNF385C	Znf385c
201191	101823116	SAMD14	Samd14
201229	101823916	LYRM9	Lyrm9
201232	101824141	SLC16A13	Slc16a13
201243	101830135	SPEM2	Spem2
201254	101837516	CENPX	Cenpx
201255	101835575	LRRC45	Lrrc45
201266	101831394	SLC39A11	Slc39a11
201292	101824784	TRIM65	Trim65
201294	101825050	UNC13D	Unc13d
201299	101836349	RDM1	Rdm1
201305	101829315	SPNS3	Spns3
201456	101843182	FBXO15	Fbxo15
201475	101842190	RAB12	Rab12
201501	101831060	ZBTB7C	Zbtb7c
201562	101827492	HACD2	Hacd2
201595	101841193	STT3B	Stt3b
201625	101823920	DNAH12	Dnah12
201626	101823660	PDE12	Pde12
201627	101834475	DENND6A	Dennd6a
201633	101829085	TIGIT	Tigit
201725	101827422	C4orf46	CUNH4orf46
201780	101833188	SLC10A4	Slc10a4
201798	101840124	TIGD4	Tigd4
201799	101838073	TMEM154	Tmem154
201895	101827417	SMIM14	Smim14
201931	101839129	TMEM192	Tmem192
201965	101826764	RWDD4	Rwdd4
201973	101825459	PRIMPOL	Primpol
202018	101827745	TAPT1	Tapt1
202051	101834946	SPATA24	Spata24
202052	101834515	DNAJC18	Dnajc18
202151	101826112	RANBP3L	Ranbp3l
202243	101824919	CCDC125	Ccdc125
202309	101839366	GAPT	Gapt
202333	101833117	CMYA5	Cmya5
202374	101841171	STK32A	Stk32a
202500	101824615	TCTE1	Tcte1
202559	106021561	KHDRBS2	Khdrbs2
202915	101828125	TMEM184A	Tmem184a
203054	101840504	ADCK5	Adck5
203068	101827904	TUBB	Tubb
203069	101834179	R3HCC1	R3hcc1
203074	101840014	PRSS55	Prss55
203076	101840556	C8orf74	CUNH8orf74
203100	101838829	HTRA4	Htra4
203111	101835761	ERICH5	Erich5
203190	101839998	LGI3	Lgi3
203197	101839575	TMEM268	Tmem268
203228	101835706	C9orf72	C9orf72
203238	101828935	CCDC171	Ccdc171
203245	101832341	NAIF1	Naif1
203259	101842979	FAM219A	Fam219a
203260	101832913	CCDC107	Ccdc107
203286	101828832	ANKS6	Anks6
203328	101835996	SUSD3	Susd3
203413	121139856	CT83	Ct83
203427	101826920	SLC25A43	Slc25a43
203430	101826320	RTL3	Rtl3
203447	101832292	NRK	Nrk
203523	101837313	ZNF449	Znf449
203547	101823874	VMA21	Vma21
203859	101826503	ANO5	Ano5
204219	101843120	CERS3	Cers3
204474	101838277	PDILT	Pdilt
204851	101834029	HIPK1	Hipk1
204962	101842107	SLC44A5	Slc44a5
205147	101837972	AMER3	Amer3
205251	106021027	MTLN	Mtln
205327	101837455	C2orf69	CUNH2orf69
205428	101830541	DIPK2A	Dipk2a
205564	101835583	SENP5	Senp5
205717	101829620	USF3	Usf3
205860	101841422	TRIML2	Triml2
206338	101831390	LVRN	Lvrn
206358	101839268	SLC36A1	Slc36a1
206412	101842636	C6orf163	CUNH6orf163
207063	121136418	DHRSX	Dhrsx
219285	121132995	SAMD9L	Samd9l
219287	101826457	AMER2	Amer2
219333	101842729	USP12	Usp12
219348	101829217	PLAC9	Plac9
219402	101824905	MTIF3	Mtif3
219409	101839637	GSX1	Gsx1
219431	121140197	OR4S2	LOC121140197
219479	101835116	OR8U3	LOC101835116
219527	101841232	LRRC55	Lrrc55
219537	101844071	SMTNL1	Smtnl1
219539	101844868	YPEL4	Ypel4
219541	101823604	MED19	Med19
219557	101829920	TEX47	Tex47
219578	101830192	ZNF804B	Znf804b
219595	101841671	FOLH1B	Folh1b
219621	101836197	CABCOCO1	Cabcoco1
219623	101835934	TMEM26	Tmem26
219654	101825101	ZCCHC24	Zcchc24
219670	101836925	ENKUR	Enkur
219681	101839940	ARMC3	Armc3
219699	101844283	UNC5B	Unc5b
219736	101837684	STOX1	Stox1
219738	101840642	FAM241B	Fam241b
219743	101841448	TYSND1	Tysnd1
219749	106020797	ZNF25	Znf25
219770	101829835	GJD4	Gjd4
219771	101830371	CCNY	Ccny
219790	101833498	RTKN2	Rtkn2
219793	101843477	TBATA	Tbata
219844	101825820	HYLS1	Hyls1
219854	101839348	TMEM218	Tmem218
219855	101838542	SLC37A2	Slc37a2
219873	101825468	OR10S1	LOC101825468
219875	101842780	OR4D5	LOC101842780
219902	101825208	TLCD5	Tlcd5
219927	101835813	MRPL21	Mrpl21
219931	101836761	TPCN2	Tpcn2
219938	101839754	SPATA19	Spata19
219957	101827538	OR9Q2	LOC101827538
219983	101832835	OR4D6	LOC101832835
219988	101823589	PATL1	Patl1
219995	101836758	MS4A15	Ms4a15
220001	101840318	VWCE	Vwce
220002	101841130	CYB561A3	LOC101841130
220004	101828584	PPP1R32	Ppp1r32
220032	101843320	GDPD4	Gdpd4
220042	110341636	DDIAS	Ddias
220047	101837872	CCDC83	Ccdc83
220064	101837824	LTO1	Lto1
220081	101830233	ERICH6B	Erich6b
220082	101831483	CBY2	Cby2
220107	101835250	DLEU7	Dleu7
220108	101823476	FAM124A	Fam124a
220134	101827250	SKA1	Ska1
220136	101828201	CFAP53	Cfap53
220164	101840505	DOK6	Dok6
220202	101836704	ATOH7	Atoh7
220213	101843707	OTUD1	Otud1
220296	101825395	HEPACAM	Hepacam
220323	101825912	OAF	Oaf
220359	101826745	TIGD3	Tigd3
220382	101841806	FAM181B	Fam181b
220388	101839125	CCDC89	Ccdc89
220416	101830777	LRRC63	Lrrc63
220441	101834661	RNF152	Rnf152
220929	101840423	ZNF438	Znf438
220963	101830424	SLC16A9	Slc16a9
220965	101828982	FAM13C	Fam13c
220972	101840610	MARCHF8	Marchf8
220988	101831896	HNRNPA3	Hnrnpa3
221002	101836257	RASGEF1A	Rasgef1a
221035	101836705	REEP3	Reep3
221037	101836441	JMJD1C	Jmjd1c
221044	106022039	UCMA	Ucma
221061	101831788	FAM171A1	Fam171a1
221074	101834659	SLC39A12	Slc39a12
221078	101825084	NSUN6	Nsun6
221079	101827527	ARL5B	Arl5b
221091	101825096	LRRN4CL	Lrrn4cl
221092	101825873	HNRNPUL2	Hnrnpul2
221120	101841578	ALKBH3	Alkbh3
221143	101829711	EEF1AKMT1	Eef1akmt1
221150	101839474	SKA3	Ska3
221154	101839212	MICU2	Micu2
221178	110341866	SPATA13	Spata13
221184	101826030	CPNE2	Cpne2
221188	101829362	ADGRG5	Adgrg5
221191	101833435	PRSS54	Prss54
221223	101824009	CES5A	Ces5a
221264	101831935	AK9	Ak9
221294	101837695	NT5DC1	Nt5dc1
221301	101839733	CALHM4	Calhm4
221302	101841348	ZUP1	Zup1
221303	101842069	FAM162B	Fam162b
221322	101824694	TBC1D32	Tbc1d32
221336	101838769	BEND6	Bend6
221391	101832191	OPN5	Opn5
221393	101844554	ADGRF4	Adgrf4
221395	101822475	ADGRF5	Adgrf5
221400	101823018	TDRD6	Tdrd6
221409	101824348	SPATS1	Spats1
221421	101826448	RSPH9	Rsph9
221424	101842788	LRRC73	Lrrc73
221443	101833047	OARD1	Oard1
221458	101833332	KIF6	Kif6
221468	106022399	TMEM217	Tmem217
221472	101827884	FGD2	Fgd2
221476	101827457	PI16	Pi16
221477	101827196	C6orf89	CUNH6orf89
221481	101822795	ARMC12	Armc12
221491	101840494	SMIM29	Smim29
221496	101829752	LEMD2	Lemd2
221504	101837744	ZBTB9	Zbtb9
221527	101840241	ZBTB12	Zbtb12
221545	101827028	C6orf136	CUNH6orf136
221613	101823521	H2AC1	LOC101823521
221656	101835293	KDM1B	Kdm1b
221662	101839526	RBM24	Rbm24
221687	101842317	RNF182	Rnf182
221692	101822445	PHACTR1	Phactr1
221710	101824136	SMIM13	Smim13
221711	101838718	SYCP2L	Sycp2l
221749	101832691	PXDC1	Pxdc1
221785	101832211	ZSCAN25	Zscan25
221806	101833351	VWDE	Vwde
221823	101829538	PRPS1L1	Prps1l1
221830	101842969	POLR1F	Polr1f
221833	101840418	SP8	Sp8
221895	101822856	JAZF1	Jazf1
221908	101828929	PPP1R35	Ppp1r35
221914	101836470	GPC2	Gpc2
221927	101824720	BRAT1	Brat1
221935	101842008	SDK1	Sdk1
221937	101841742	FOXK1	Foxk1
221938	101841206	MMD2	Mmd2
221955	101839591	DAGLB	Daglb
221981	101830723	THSD7A	Thsd7a
222008	101833295	VSTM2A	Vstm2a
222068	101825465	TMED4	Tmed4
222166	101842169	MTURN	Mturn
222171	101843229	PRR15	Prr15
222183	101824463	SRRM3	Srrm3
222194	101827525	RSBN1L	Rsbn1l
222223	101842908	ELAPOR2	Elapor2
222229	101825165	LRWD1	Lrwd1
222234	101832660	FAM185A	Fam185a
222235	101832392	FBXL13	Fbxl13
222236	101825768	NAPEPLD	Napepld
222255	101834906	ATXN7L1	Atxn7l1
222256	101844303	CDHR3	Cdhr3
222389	101843623	BEND7	Bend7
222484	101824642	LNX2	Lnx2
222487	101830086	ADGRG3	Adgrg3
222537	101836893	HS3ST5	Hs3st5
222545	106021400	GPRC6A	Gprc6a
222546	101842349	RFX6	Rfx6
222553	101844386	SLC35F1	Slc35f1
222584	101823472	FAM83B	Fam83b
222611	101844817	ADGRF2	Adgrf2
222642	101831754	TSPO2	Tspo2
222643	101835681	UNC5CL	Unc5cl
222658	101825878	KCTD20	Kctd20
222662	101823767	LHFPL5	Lhfpl5
222663	101843365	SCUBE3	Scube3
222698	101839091	NKAPL	Nkapl
222826	101831908	FAM217A	Fam217a
222865	101835346	TMEM130	Tmem130
222894	101842438	FERD3L	Ferd3l
222950	101835347	NYAP1	Nyap1
222962	101822780	SLC29A4	Slc29a4
223075	101834824	ITPRID1	Itprid1
223082	101836376	ZNRF2	Znrf2
223117	101842384	SEMA3D	Sema3d
225689	101835726	MAPK15	Mapk15
245711	101825577	SPDYA	Spdya
245806	101842958	VGLL2	Vgll2
245812	101831071	CNPY4	Cnpy4
245927	110341264	DEFB113	Defb113
245929	101842746	DEFB115	Defb115
245932	101843546	DEFB119	Defb119
245936	101833114	DEFB123	Defb123
245937	110339299	DEFB124	Defb124
245939	101832847	DEFB128	Defb128
245972	101823171	ATP6V0D2	Atp6v0d2
245973	101835033	ATP6V1C2	Atp6v1c2
246175	101830139	CNOT6L	Cnot6l
246176	101832995	GAS2L2	Gas2l2
246184	101841726	CDC26	Cdc26
246213	101831382	SLC17A8	Slc17a8
246243	101837279	RNASEH1	Rnaseh1
246269	101830070	AFG1L	Afg1l
246329	101833697	STAC3	Stac3
246330	101841132	PELI3	Peli3
246777	101823911	SPESP1	Spesp1
246778	101828527	IL27	Il27
252839	101835242	TMEM9	Tmem9
252969	101843410	NEIL2	Neil2
252983	101836457	STXBP4	Stxbp4
252995	101831417	FNDC5	Fndc5
253012	101834579	HEPACAM2	Hepacam2
253017	101824244	TECRL	Tecrl
253143	101834088	PRR14L	Prr14l
253152	101839664	EPHX4	Ephx4
253190	121142926	SERHL2	Serhl2
253260	101834828	RICTOR	Rictor
253314	101828207	EIF4E1B	Eif4e1b
253430	101827920	IPMK	Ipmk
253461	101832218	ZBTB38	Zbtb38
253512	101830958	SLC25A30	Slc25a30
253558	101829890	LCLAT1	Lclat1
253559	101841384	CADM2	Cadm2
253582	101823344	TMEM244	Tmem244
253635	101835764	GPATCH11	Gpatch11
253714	101838109	MMS22L	Mms22l
253725	101827816	WASHC2C	Washc2c
253738	101829654	EBF3	Ebf3
253769	101824823	WDR27	Wdr27
253782	101842471	CERS6	Cers6
253827	101828490	MSRB3	Msrb3
253832	101828555	ZDHHC20	Zdhhc20
253935	101824708	ANGPTL5	Angptl5
253943	101835733	YTHDF3	Ythdf3
253959	101842372	RALGAPA1	Ralgapa1
253980	101836243	KCTD13	Kctd13
253982	101835980	ASPHD1	Asphd1
254013	101841075	ETFBKMT	Etfbkmt
254042	101836573	METAP1D	Metap1d
254048	101826151	UBN2	Ubn2
254050	101837987	LRRC43	Lrrc43
254065	101833543	BRWD3	Brwd3
254102	101829295	EHBP1L1	Ehbp1l1
254122	121133913	SNX32	Snx32
254170	101839675	FBXO33	Fbxo33
254173	101831954	TTLL10	Ttll10
254187	101836154	TSGA10IP	LOC101836154
254225	101822846	RNF169	Rnf169
254228	101839469	CALHM5	Calhm5
254240	101831085	BPIFC	Bpifc
254251	101825651	LCORL	Lcorl
254263	101838702	CNIH2	Cnih2
254268	101826540	AKNAD1	Aknad1
254295	101827890	PHYHD1	Phyhd1
254359	101835918	ZDHHC24	Zdhhc24
254394	101822842	MCM9	Mcm9
254427	101840752	PROSER2	Proser2
254428	101844717	SLC41A1	Slc41a1
254439	101824832	C11orf86	CUNH11orf86
254528	101825691	MEIOB	Meiob
254531	101829301	LPCAT4	Lpcat4
